source_file,school,report_type,era,report_date,authored_date,filename_date,market,company,ticker,exchange,rating,rating_class,display_name,target_price,target_price_raw,report_current_price,report_current_price_raw,stated_upside_pct,first_trade_date,start_close,latest_trade_date,latest_close,return_latest_pct,direction_latest,return_30d_pct,return_90d_pct,return_180d_pct,return_365d_pct,return_ytd_pct,benchmark_return_pct,alpha_latest_pct,max_high_until_latest,max_high_return_pct,target_hit_until_latest,first_target_hit_date,days_to_target,peak_return_24m_pct,peak_date_24m,age_days,maturity,data_issue,parse_issue,qa_flags,target_seq,target_seq_total,source_md_url,source_pdf_url
"data/markdown/smic/2014-11-12_Equity Research, 대한유화.md",smic,company,archive,2014-11-12,2014-11-01,2014-11-12,KR,대한유화,006650,KRX,Buy,buy,대한유화,102548.0,"102,548 원",77100.0,"78,200 원",33.0065,2014-11-12,77100.0,2026-09-07,97500.0,26.459144,up,-10.246433,7.652399,132.166018,102.983139,-32.665746,255.588709,-229.129565,405500.0,425.940337,True,2015-03-03,111,256.679637,2016-04-18,4317,veteran,,,,1,3,,
"data/markdown/smic/2014-11-12_Equity Reseach, 신대양제지.md",smic,company,archive,2014-11-12,2014-11-01,2014-11-12,KR,신대양제지,016590,KRX,Buy,buy,신대양제지,5036.2694,"54,000 원",3600.0,"38,600 원",39.8964,2014-11-12,3600.0,2026-09-07,10410.0,189.166667,up,-6.25,-5.972222,21.666667,-27.5,-20.594966,255.588709,-66.422043,18150.0,404.166667,True,2018-03-05,1209,36.111111,2015-04-14,4317,veteran,,,target_split_adjusted,1,2,,
"data/markdown/smic/2014-11-12_Equity Research, 한라홀딩스.md",smic,company,archive,2014-11-12,2014-11-01,2014-11-12,KR,HL홀딩스,060980,KRX,Buy,buy,HL홀딩스,93865.0,"93,865 원",70000.0,"70,900 원",34.0929,2014-11-12,70000.0,2026-09-07,40350.0,-42.357143,down,10.857143,-11.428571,-3.428571,-23.714286,-10.033445,255.588709,-297.945852,81000.0,15.714286,False,,,15.714286,2014-12-04,4317,veteran,,,,1,1,,
"data/markdown/smic/2014-11-12_Equity Research, 메리츠금융그룹.md",smic,company,archive,2014-11-12,2014-11-01,2014-11-12,KR,메리츠금융지주,138040,KRX,Buy,buy,메리츠금융지주,11511.0,"11,511 원",9270.0,"9,430 원",24.1748,2014-11-12,9270.0,2026-09-07,133700.0,1342.286947,up,-2.373247,12.18986,44.552319,48.867314,18.21397,255.588709,1086.698238,149800.0,1515.96548,True,2015-02-26,106,84.466019,2015-07-17,4317,veteran,,,,1,1,,
"data/markdown/smic/2014-11-12_Equity Research, 라이온켐텍.md",smic,company,archive,2014-11-12,2014-11-01,2014-11-12,KR,라이온켐텍,171120,KRX,Buy,buy,라이온켐텍,8156.4054,"39,950 원",6421.0,"31,450 원",27.027,2014-11-12,6421.0,2026-09-07,2005.0,-68.774334,down,5.855786,18.766547,13.362405,-8.55007,-8.863636,255.588709,-324.363043,9827.0,53.044697,True,2015-01-30,79,53.044697,2015-07-20,4317,veteran,,,target_split_adjusted,1,1,,
data/markdown/smic/2014-12-02_Equity Research_아모레G.md,smic,company,archive,2014-12-02,2014-11-15,2014-12-02,KR,아모레퍼시픽홀딩스,002790,KRX,Buy,buy,아모레퍼시픽홀딩스,164505.4119,"1,587,000 원",117030.0,"1,129,000 원",40.5669,2014-12-02,117030.0,2026-09-07,26450.0,-77.398958,down,-14.919251,9.888917,49.189951,38.107323,-1.489758,255.849183,-333.248141,214505.0,83.290609,True,2015-04-20,139,83.290609,2015-07-03,4297,veteran,,,target_split_adjusted,1,1,,
data/markdown/smic/2014-12-02_Equity Research_KT.md,smic,company,archive,2014-12-02,2014-11-15,2014-12-02,KR,KT,030200,KRX,Buy,buy,KT,42830.0,"42,830 원",31650.0,"32,250 원",35.3239,2014-12-02,31650.0,2026-09-07,54900.0,73.459716,up,-1.263823,-3.317536,-8.530806,-6.161137,4.372624,255.849183,-182.389468,69400.0,119.273302,True,2024-10-17,3607,6.161137,2016-11-03,4297,veteran,,,,1,1,,
data/markdown/smic/2014-12-02_Equity Research_삼성생명.md,smic,company,archive,2014-12-02,2014-11-15,2014-12-02,KR,삼성생명,032830,KRX,Buy,buy,삼성생명,139029.0,"139,029 원",126000.0,"119,000 원",10.3405,2014-12-02,126000.0,2026-09-07,312000.0,147.619048,up,-7.539683,-22.142857,-11.111111,-16.269841,97.969543,255.849183,-108.230136,516500.0,309.920635,True,2025-07-14,3877,1.587302,2014-12-09,4297,veteran,,,,1,1,,
data/markdown/smic/2014-12-02_Equity Research_LG생활건강.md,smic,company,archive,2014-12-02,2014-11-15,2014-12-02,KR,LG생활건강,051900,KRX,Buy,buy,LG생활건강,753621.0,"753,621 원",633000.0,"590,000 원",19.0555,2014-12-02,633000.0,2026-09-07,293000.0,-53.71248,down,-1.579779,2.527646,27.64613,63.823065,13.346228,255.849183,-309.561664,1784000.0,181.832543,True,2015-03-17,105,89.415482,2016-07-08,4297,veteran,,,,1,1,,
data/markdown/smic/2014-12-02_Equity Research_BS금융지주.md,smic,company,archive,2014-12-02,2014-11-15,2014-12-02,KR,BNK금융지주,138930,KRX,Buy,buy,BNK금융지주,20650.0,"20,650 원",14993.0,"16,100 원",37.7309,2014-12-02,14993.0,2026-09-07,15800.0,5.382512,up,-7.049957,-6.409658,0.640299,-40.318815,-0.441084,255.849183,-250.466671,23050.0,53.738411,True,2026-02-12,4090,8.650704,2015-04-28,4297,veteran,,,,1,1,,
data/markdown/smic/2014-12-28_Equity Research_AK홀딩스.md,smic,company,archive,2014-12-28,2014-12-02,2014-12-28,KR,AK홀딩스,006840,KRX,Buy,buy,AK홀딩스,103500.0,"103,500 원",76500.0,"77,400 원",35.2941,2014-12-29,79900.0,2026-09-07,7580.0,-90.513141,down,15.769712,13.767209,1.251564,-23.279099,-12.973594,262.85778,-353.370922,111000.0,38.923655,True,2015-01-30,33,38.923655,2015-03-17,4271,veteran,,,,1,1,,
data/markdown/smic/2014-12-28_Equity Research_한국토지신탁.md,smic,company,archive,2014-12-28,2014-11-29,2014-12-28,KR,한국토지신탁,034830,KRX,Buy,buy,한국토지신탁,4280.0,"4,280 원",3565.0,"3,380 원",20.0561,2014-12-29,3805.0,2026-09-07,1194.0,-68.620237,down,-1.971091,2.102497,14.848883,-27.726675,-5.162828,262.85778,-331.478017,4480.0,17.739816,True,2015-03-31,93,17.739816,2015-06-29,4271,veteran,,,,1,1,,
data/markdown/smic/2014-12-28_Equity Research_오로라.md,smic,company,archive,2014-12-28,2014-11-29,2014-12-28,KR,오로라,039830,KRX,Buy,buy,오로라,20594.0,"20,594 원",13250.0,"13,950 원",55.4264,2014-12-29,13250.0,2026-09-07,15230.0,14.943396,up,4.90566,-4.150943,6.415094,6.792453,5.617198,262.85778,-247.914384,26400.0,99.245283,True,2025-07-04,3841,23.396226,2015-06-04,4271,veteran,,,,1,1,,
data/markdown/smic/2014-12-28_Equity Research_오스템 임플란트.md,smic,company,archive,2014-12-28,2014-11-29,2014-12-28,KR,오스템임플란트,048260,KRX,Buy,buy,오스템임플란트,,,291260.0,"36,800 원",,2014-12-29,291680.0,2023-08-11,1900000.0,551.398793,up,20.9339,34.596133,102.039907,119.480252,0.0,34.411212,516.987581,1902000.0,552.084476,,,,153.493555,2016-01-21,4271,veteran,,missing_target_price,target_price_suspect,2,2,,
"data/markdown/smic/2015-04-17_Equity Research, 일신방직.md",smic,company,archive,2015-04-17,2015-04-11,2015-04-17,KR,일신방직,003200,KRX,Buy,buy,일신방직,22273.4,"222,734 원",18950.0,"189,500 원",17.5377,2015-04-17,18950.0,2026-09-07,10400.0,-45.118734,down,-4.74934,4.221636,-6.332454,-19.525066,-16.26409,226.353627,-271.472361,25300.0,33.509235,True,2015-04-21,4,33.509235,2015-06-26,4161,veteran,,,target_split_adjusted,1,1,,
"data/markdown/smic/2015-04-17_Equity Research, 금강공업.md",smic,company,archive,2015-04-17,2015-04-11,2015-04-17,KR,금강공업,014280,KRX,Buy,buy,금강공업,25725.9133,"116,742 원",16880.0,"76,600 원",52.4047,2015-04-17,16880.0,2026-09-07,4270.0,-74.703791,down,4.976303,7.819905,-24.052133,-41.587678,-29.537954,226.353627,-301.057419,22900.0,35.663507,False,,,35.663507,2015-07-21,4161,veteran,,,target_split_adjusted,1,1,,
"data/markdown/smic/2015-04-17_Equity Research, 원익 IPS.md",smic,company,archive,2015-04-17,2015-04-11,2015-04-17,KR,원익홀딩스,030530,KRX,Buy,buy,원익홀딩스,15200.0,15200 원,6160.0,11350 원,146.7532,2015-04-17,6160.0,2026-09-07,22350.0,262.824675,up,49.512987,40.097403,-7.62987,9.902597,-54.106776,226.353627,36.471048,50600.0,721.428571,True,2025-10-10,3829,62.37013,2015-06-23,4161,veteran,,,,1,1,,
"data/markdown/smic/2015-04-17_Equity Research, 테크윙.md",smic,company,archive,2015-04-17,2015-04-11,2015-04-17,KR,테크윙,089030,KRX,Buy,buy,테크윙,14760.0,"14,760",5468.0,"11,200",169.9342,2015-04-17,5468.0,2026-09-07,48100.0,779.663497,up,11.119239,14.81346,-3.237015,6.016825,5.021834,226.353627,553.309869,74000.0,1253.328456,True,2021-08-09,2306,46.287491,2016-07-14,4161,veteran,,,,1,2,,
"data/markdown/smic/2015-04-17_Equity Research, SK 이노베이션.md",smic,company,archive,2015-04-17,2015-04-11,2015-04-17,KR,SK이노베이션,096770,KRX,Buy,buy,SK이노베이션,152416.0,"152,416 원",111678.0,"111,500 원",36.4781,2015-04-17,111678.0,2026-09-07,137900.0,23.480005,up,-0.440552,-5.286628,-3.964971,46.256201,36.264822,226.353627,-202.873622,322243.0,188.546536,True,2016-03-07,325,56.828561,2016-04-14,4161,veteran,,,,1,1,,
"data/markdown/smic/2015-05-11_Equity Research, 한국전력.md",smic,company,archive,2015-05-11,2015-05-02,2015-05-11,KR,한국전력,015760,KRX,Buy,buy,한국전력,72483.0,"72,483 원",46800.0,"46,850 원",54.8782,2015-05-11,46800.0,2026-09-07,32750.0,-30.021368,down,-6.623932,8.974359,12.606838,32.051282,-30.614407,233.529928,-263.551295,69500.0,48.504274,False,,,36.111111,2016-05-09,4137,veteran,,,,1,2,,
"data/markdown/smic/2015-05-11_Equity Research, 코웨이.md",smic,company,archive,2015-05-11,2015-05-02,2015-05-11,KR,코웨이,021240,KRX,Buy,buy,코웨이,121057.0,"121,057 원",90600.0,"90,300 원",33.617,2015-05-11,90600.0,2026-09-07,97700.0,7.836645,up,0.662252,15.342163,4.304636,10.927152,12.428078,233.529928,-225.693283,114700.0,26.600442,False,,,25.275938,2016-06-09,4137,veteran,,,,2,2,,
"data/markdown/smic/2015-05-11_Equity Research, 유진기업.md",smic,company,archive,2015-05-11,2015-05-02,2015-05-11,KR,유진기업,023410,KRX,Buy,buy,유진기업,10070.0,"10,070 원",7130.0,"7,270 원",41.2342,2015-05-11,7130.0,2026-09-07,3230.0,-54.698457,down,-15.147265,-7.293128,-28.471248,-25.666199,-11.141678,233.529928,-288.228385,10950.0,53.576438,True,2018-05-14,1099,33.941094,2015-07-17,4137,veteran,,,,1,1,,
"data/markdown/smic/2015-05-11_Equity Research, 필룩스.md",smic,company,archive,2015-05-11,2015-05-02,2015-05-11,KR,KH 필룩스,033180,KRX,Buy,buy,KH 필룩스,,,30418.0,"2,890 원",,2015-05-11,30418.0,2026-01-14,316.0,-98.961141,down,-5.647972,-18.245776,-13.232297,53.474916,-94.048964,125.190476,-224.151617,344271.0,1031.80025,,,,107.055033,2016-03-14,4137,veteran,,missing_target_price,target_price_suspect,1,1,,
"data/markdown/smic/2015-05-11_Equity Research, 이마트.md",smic,company,archive,2015-05-11,2015-05-02,2015-05-11,KR,이마트,139480,KRX,Buy,buy,이마트,343975.0,"343,975 원",235000.0,"221,500 원",46.3723,2015-05-11,235000.0,2026-09-07,74200.0,-68.425532,down,0.425532,5.744681,-8.085106,-20.851064,-8.733087,233.529928,-301.95546,323500.0,37.659574,False,,,9.361702,2015-05-15,4137,veteran,,,,1,1,,
"data/markdown/smic/2015-05-22_Equity Research, 현대제철.md",smic,company,archive,2015-05-22,2015-05-16,2015-05-22,KR,현대제철,004020,KRX,Buy,buy,현대제철,95645.0,"95,645 원",76000.0,"74,900 원",25.8487,2015-05-22,76000.0,2026-09-07,32400.0,-57.368421,down,-11.447368,-30.0,-34.868421,-32.763158,4.347826,225.95825,-283.326671,77000.0,1.315789,False,,,1.315789,2015-05-26,4126,veteran,,,,2,3,,
"data/markdown/smic/2015-05-22_Equity Research, 벽산.md",smic,company,archive,2015-05-22,2015-05-16,2015-05-22,KR,벽산,007210,KRX,Buy,buy,벽산,9510.0,9510,8290.0,6790,14.7165,2015-05-22,8290.0,2026-09-07,1453.0,-82.472859,down,7.720145,8.443908,5.669481,-6.513872,-16.590126,225.95825,-308.431109,13450.0,62.243667,True,2015-06-17,26,62.243667,2015-07-17,4126,veteran,,,,1,2,,
"data/markdown/smic/2015-05-22_Equity Research, The Walt Disney Company (미국).md",smic,company,archive,2015-05-22,2015-05-16,2015-05-22,US,The Walt Disney Company,DIS,NYSE,Buy,buy,DIS,131.1,$131.1,100.399452,$110.3,30.5784,2015-05-22,100.399452,2026-09-04,105.959999,5.538424,up,2.140399,-8.75955,7.769912,-8.395017,-6.864725,264.044269,-258.505846,198.348988,97.559831,True,2019-04-25,1434,11.364062,2015-08-04,4126,veteran,,,,1,1,,
"data/markdown/smic/2015-05-22_Equity Research, Starbucks Corporation (미국).md",smic,company,archive,2015-05-22,2015-05-16,2015-05-22,US,Starbucks Corporation,SBUX,NYSE,Buy,buy,SBUX,64.91,$64.91,41.064846,$49.50,58.0671,2015-05-22,41.064846,2026-09-04,106.279999,158.810172,up,4.75917,8.71,20.767405,7.460021,27.766714,264.044269,-105.234097,113.639988,176.733018,True,2019-04-12,1421,24.662903,2015-10-30,4126,veteran,,,,1,1,,
"data/markdown/smic/2015-06-06_Equity Research, 동국산업.md",smic,company,archive,2015-06-06,2015-05-30,2015-06-06,KR,동국산업,005160,KRX,Buy,buy,동국산업,6160.0,6160 원,3880.0,4030 원,58.7629,2015-06-08,3835.0,2026-09-07,2530.0,-34.028683,down,-5.606258,-14.602347,1.564537,42.112125,-7.326007,238.72864,-272.757323,11100.0,189.439374,True,2016-07-18,408,76.271186,2016-09-28,4111,veteran,,,,1,1,,
"data/markdown/smic/2015-06-06_Equity Research, 아트라스 BX.md",smic,company,archive,2015-06-06,,2015-06-06,KR,한국아트라스비엑스,023890,KRX,Buy,buy,한국아트라스비엑스,50071.0,"50,071 원",40000.0,"39,850 원",25.1775,2015-06-08,40200.0,2021-04-16,62200.0,54.726368,up,-13.681592,-8.830846,2.985075,32.587065,0.0,54.882602,-0.156233,75200.0,87.064677,True,2016-03-31,299,63.930348,2016-09-07,4111,veteran,,,,2,2,,
"data/markdown/smic/2015-06-06_Equity Research, 신진에스엠.md",smic,company,archive,2015-06-06,2015-05-30,2015-06-06,KR,신진에스엠,138070,KRX,Buy,buy,신진에스엠,45461.0,"45,461 원",15512.0,"29,550 원",193.0699,2015-06-08,15076.0,2026-09-07,1510.0,-89.984081,down,-9.180154,-31.28814,-38.770231,-61.395596,-28.095238,238.72864,-328.712721,16640.0,10.374105,False,,,10.374105,2015-06-19,4111,veteran,,,,1,1,,
"data/markdown/smic/2015-06-06_Equity Research, 한국타이어.md",smic,company,archive,2015-06-06,2015-05-30,2015-06-06,KR,한국타이어앤테크놀로지,161390,KRX,Buy,buy,한국타이어앤테크놀로지,59000.0,"59,000",40000.0,"42,400",47.5,2015-06-08,40200.0,2026-09-07,65400.0,62.686567,up,8.084577,-7.338308,17.164179,29.104478,12.178388,238.72864,-176.042073,78400.0,95.024876,True,2016-09-07,459,62.686567,2017-06-07,4111,veteran,,,,1,1,,
"data/markdown/smic/2015-06-06_Equity Research, CKH.md",smic,company,archive,2015-06-06,2015-05-30,2015-06-06,KR,씨엑스아이,900120,KRX,Strong Buy,buy,씨엑스아이,,,49120.0,"4,895 원",,2015-06-08,48553.0,2026-09-07,1040.0,-97.858011,down,-7.622598,-26.962289,-33.31411,-44.541017,96.969697,238.72864,-336.586651,51208.0,5.468251,,,,5.468251,2015-06-08,4111,veteran,,missing_target_price,target_price_suspect,1,1,,
"data/markdown/smic/2015-10-28_Equity Research, 대봉엘에스.md",smic,company,archive,2015-10-28,2015-10-24,2015-10-28,KR,대봉엘에스,078140,KRX,Buy,buy,대봉엘에스,15803.0,"15,803 원",10800.0,"10,700 원",46.3241,2015-10-28,10800.0,2026-09-07,7840.0,-27.407407,down,-4.166667,10.185185,14.814815,18.518519,-32.703863,242.489878,-269.897285,26700.0,147.222222,True,2016-07-19,265,51.388889,2016-07-21,3967,veteran,,,,1,1,,
"data/markdown/smic/2015-10-28_Equity Research, 파마리서치프로덕트.md",smic,company,archive,2015-10-28,2015-10-24,2015-10-28,KR,파마리서치,214450,KRX,Buy,buy,파마리서치,99975.0,"99,975 원",74000.0,"71,000 원",35.1014,2015-10-28,74000.0,2026-09-07,376500.0,408.783784,up,1.081081,6.081081,-13.648649,-39.864865,-6.575682,242.489878,166.293906,713000.0,863.513514,True,2021-08-19,2122,13.918919,2016-02-01,3967,veteran,,,,1,3,,
"data/markdown/smic/2015-10-29_Equity Research, 아이에스동서.md",smic,company,archive,2015-10-29,2015-10-24,2015-10-29,KR,아이에스동서,010780,KRX,Buy,buy,아이에스동서,71629.0,"71,629 원",48750.0,"52,500 원",46.9313,2015-10-29,48750.0,2026-09-07,15710.0,-67.774359,down,-5.538462,-22.051282,-4.205128,7.692308,-32.719486,243.89576,-311.670119,69400.0,42.358974,False,,,26.769231,2016-06-30,3966,veteran,,,,1,1,,
"data/markdown/smic/2015-10-29_Equity Research, 아이콘트롤스.md",smic,company,archive,2015-10-29,2015-10-24,2015-10-29,KR,HDC랩스,039570,KRX,Buy,buy,HDC랩스,54573.0,"54,573 원",17625.0,"35,400 원",209.634,2015-10-29,17625.0,2026-09-07,7560.0,-57.106383,down,13.617021,-1.985816,3.687943,-14.326241,-10.42654,243.89576,-301.002143,21700.0,23.120567,False,,,19.007092,2015-11-13,3966,veteran,,,,1,1,,
"data/markdown/smic/2015-10-29_Equity Research, 코라오홀딩스.md",smic,company,archive,2015-10-29,,2015-10-29,KR,엘브이엠씨홀딩스,900140,KRX,Buy,buy,엘브이엠씨홀딩스,19692.0,"19,692 원",7331.0,,168.6127,2015-10-29,7331.0,2026-09-07,1215.0,-83.426545,down,-7.666076,-31.169008,-26.271996,-36.284272,-24.0625,243.89576,-327.322305,7571.0,3.273769,False,,,3.273769,2015-10-29,3966,veteran,,,,2,2,,
"data/markdown/smic/2015-11-06_Equity Research, 대림산업.md",smic,company,archive,2015-11-06,2015-10-31,2015-11-06,KR,DL,000210,KRX,Buy,buy,DL,99465.0,"99,465 원",67861.0,"74,800 원",46.5717,2015-11-06,67861.0,2026-09-07,53800.0,-20.720296,down,-6.258381,7.857238,10.919379,10.38741,42.895086,242.731508,-263.451804,110692.0,63.115781,True,2019-06-04,1306,25.96484,2017-05-31,3958,veteran,,,,1,2,,
"data/markdown/smic/2015-11-06_Equity Research, 디오.md",smic,company,archive,2015-11-06,2015-10-31,2015-11-06,KR,디오,039840,KRX,Buy,buy,디오,40359.0,"40,359 원",26850.0,"28,400 원",50.3128,2015-11-06,26850.0,2026-09-07,11250.0,-58.100559,down,1.675978,36.126629,88.081937,56.238361,-33.39254,242.731508,-300.832067,60400.0,124.953445,True,2016-03-14,129,124.953445,2016-07-22,3958,veteran,,,,1,1,,
"data/markdown/smic/2015-11-06_Equity Research, KMH.md",smic,company,archive,2015-11-06,2015-10-31,2015-11-06,KR,KX,122450,KRX,Buy,buy,KX,13321.0,13321 원,3450.0,10800 원,286.1159,2015-11-06,3450.0,2026-09-07,2665.0,-22.753623,down,-7.536232,-16.898551,-10.811594,-24.724638,-28.552279,242.731508,-265.485132,21800.0,531.884058,True,2020-11-03,1824,8.202899,2015-12-21,3958,veteran,,,,2,2,,
"data/markdown/smic/2015-11-06_Equity Research, 아이디스.md",smic,company,archive,2015-11-06,2015-10-31,2015-11-06,KR,아이디스,143160,KRX,Buy,buy,아이디스,30215.0,"30,215 원",19200.0,"19,850 원",57.3698,2015-11-06,19200.0,2026-09-07,16120.0,-16.041667,down,-8.072917,-7.552083,-16.927083,-49.010417,-10.840708,242.731508,-258.773175,42900.0,123.4375,True,2018-11-29,1119,2.083333,2015-11-06,3958,veteran,,,,1,1,,
"data/markdown/smic/2015-11-06_Equity Research, NHN엔터테인먼트.md",smic,company,archive,2015-11-06,,2015-11-06,KR,NHN,181710,KRX,Buy,buy,NHN,55600.0,"55,600 원",30464.0,"85,591 원",82.5105,2015-11-06,30464.0,2026-09-07,70800.0,132.405462,up,-1.542805,-19.180016,4.280462,-16.869091,143.717728,242.731508,-110.326046,78200.0,156.696429,True,2026-06-01,3860,46.743697,2017-07-03,3958,veteran,,,,1,1,,
"data/markdown/smic/2015-11-19_Equity Research, 현대그린푸드.md",smic,company,archive,2015-11-19,2015-11-14,2015-11-19,KR,현대지에프홀딩스,005440,KRX,Buy,buy,현대지에프홀딩스,34200.0,"34,200 원",15840.0,"22,700 원",115.9091,2015-11-19,15840.0,2026-09-07,11970.0,-24.431818,down,1.660354,-17.670455,-21.205808,-32.638889,43.870192,251.719786,-276.151604,19790.0,24.936869,False,,,6.022727,2015-11-27,3945,veteran,,,,1,1,,
"data/markdown/smic/2015-11-19_Equity Research, GS리테일.md",smic,company,archive,2015-11-19,,2015-11-19,KR,GS리테일,007070,KRX,Buy,buy,GS리테일,66676.0,"66,676 원",46869.0,"52,600 원",42.2603,2015-11-19,46869.0,2026-09-07,25100.0,-46.446478,down,-5.472701,-10.401331,5.293478,-15.60093,24.875622,251.719786,-298.166265,57133.0,21.899336,False,,,21.899336,2016-02-02,3945,veteran,,,,2,3,,
"data/markdown/smic/2015-11-19_Equity Research, 한섬.md",smic,company,archive,2015-11-19,2015-11-14,2015-11-19,KR,한섬,020000,KRX,Buy,buy,한섬,56537.0,"56,537 원",39150.0,"36,150 원",44.4112,2015-11-19,39150.0,2026-09-07,15500.0,-60.408685,down,-0.127714,2.426564,7.790549,0.383142,-3.125,251.719786,-312.128471,51200.0,30.779055,False,,,14.559387,2016-05-02,3945,veteran,,,,2,2,,
"data/markdown/smic/2015-11-19_Equity Research, 만도.md",smic,company,archive,2015-11-19,2015-11-14,2015-11-19,KR,HL만도,204320,KRX,Buy,buy,HL만도,42428.3795,"199,223 원",31200.0,"146,500 원",35.9884,2015-11-19,31200.0,2026-09-07,50200.0,60.897436,up,8.974359,-4.487179,23.076923,49.358974,-14.480409,251.719786,-190.82235,89000.0,185.25641,True,2016-05-23,186,114.102564,2017-10-31,3945,veteran,,,target_split_adjusted,1,1,,
"data/markdown/smic/2015-11-19_Equity Research, CTRP(중국).md",smic,company,archive,2015-11-19,2015-11-14,2015-11-19,US,"CTRIP.COM INTERNATIONAL, LTD.",CTRP,US,Buy,buy,CTRP,136.1,136.1$,97.25,97.25$,40.0,,,,,,,,,,,,,,,,,,,,,3945,veteran,delisted,,,1,1,,
"data/markdown/smic/2015-12-16_Equity Research, 한신공영.md",smic,company,archive,2015-12-16,2015-12-05,2015-12-16,KR,한신공영,004960,KRX,Buy,buy,한신공영,29110.0,"29,110 원",18300.0,"18,750 원",59.071,2015-12-16,18300.0,2026-09-07,12440.0,-32.021858,down,-0.273224,-4.644809,10.382514,-10.928962,20.776699,255.204123,-287.225981,29650.0,62.021858,True,2021-05-10,1972,27.868852,2016-05-16,3918,veteran,,,,1,1,,
"data/markdown/smic/2015-12-16_Equity Research, 참엔지니어링.md",smic,company,archive,2015-12-16,2015-12-05,2015-12-16,KR,참엔지니어링,009310,KRX,Buy,buy,참엔지니어링,,,14300.0,009310,,2015-12-16,14300.0,2026-09-07,5330.0,-62.727273,down,0.0,0.0,5.244755,-6.993007,381.916817,255.204123,-317.931396,18175.0,27.097902,,,,27.097902,2016-09-22,3918,veteran,,missing_target_price,target_price_suspect,1,1,,
"data/markdown/smic/2015-12-16_Equity Research, 네패스.md",smic,company,archive,2015-12-16,,2015-12-16,KR,네패스,033640,KRX,Buy,buy,네패스,12770.0,"12,770 원",5700.0,"6,120 원",124.0351,2015-12-16,5700.0,2026-09-07,22550.0,295.614035,up,2.807018,4.736842,18.421053,37.368421,44.551282,255.204123,40.409912,48850.0,757.017544,True,2018-06-19,916,121.052632,2017-07-20,3918,veteran,,,,1,2,,
"data/markdown/smic/2015-12-16_Equity Research, 웅진씽크빅.md",smic,company,archive,2015-12-16,2015-12-05,2015-12-16,KR,웅진씽크빅,095720,KRX,Buy,buy,웅진씽크빅,,,15051.0,"10,350 원",,2015-12-16,15051.0,2026-09-07,1317.0,-91.249751,down,17.34104,45.897283,23.686134,-2.425088,-48.514464,255.204123,-346.453874,25460.0,69.158195,,,,69.158195,2016-02-16,3918,veteran,,missing_target_price,target_price_suspect,2,2,,
"data/markdown/smic/2016-04-18_Equity Research, 부광약품.md",smic,company,archive,2016-04-18,2016-04-09,2016-04-18,KR,부광약품,003000,KRX,Buy,buy,부광약품,43445.0,"43,445 원",13921.0,"31,250 원",212.0825,2016-04-18,13921.0,2026-09-07,4105.0,-70.512176,down,-0.158035,7.463544,-6.436319,-14.67567,8.454425,248.185257,-318.697433,38880.0,179.290281,False,,,44.716615,2018-04-11,3794,veteran,,,,1,1,,
"data/markdown/smic/2016-04-18_Equity Research, 신세계푸드.md",smic,company,archive,2016-04-18,2016-04-09,2016-04-18,KR,신세계푸드,031440,KRX,Buy,buy,신세계푸드,148862.0,"148,862 원",126000.0,126.500 원,18.1444,2016-04-18,126000.0,2026-08-10,38150.0,-69.722222,down,16.666667,25.0,28.174603,24.206349,-20.354906,213.556319,-283.278541,178500.0,41.666667,True,2016-05-10,22,41.666667,2016-07-22,3794,veteran,,,,2,2,,
"data/markdown/smic/2016-04-18_Equity Research, 탑엔지니어링.md",smic,company,archive,2016-04-18,2016-04-09,2016-04-18,KR,탑엔지니어링,065130,KRX,Buy,buy,탑엔지니어링,8574.0,"8,574 원",6350.0,"6,070 원",35.0236,2016-04-18,6350.0,2026-09-07,2860.0,-54.96063,down,-11.653543,-7.086614,-3.307087,9.606299,-12.404288,248.185257,-303.145887,15600.0,145.669291,True,2018-09-11,876,25.511811,2016-08-10,3794,veteran,,,,1,1,,
"data/markdown/smic/2016-04-18_Equity Research, 휠라코리아.md",smic,company,archive,2016-04-18,2016-04-09,2016-04-18,KR,미스토홀딩스,081660,KRX,Buy,buy,미스토홀딩스,,,20500.0,,,2016-04-18,20500.0,2026-09-07,40600.0,98.04878,up,-7.317073,-10.926829,-7.414634,-31.317073,-4.918033,248.185257,-150.136477,87900.0,328.780488,,,,27.804878,2018-04-17,3794,veteran,,missing_target_price,,1,2,,
"data/markdown/smic/2016-04-18_Equity Research, 금호에이치티.md",smic,company,archive,2016-04-18,2016-04-09,2016-04-18,KR,금호에이치티,214330,KRX,Buy,buy,금호에이치티,,,30520.0,"9,130 원",,2016-04-18,30520.0,2026-09-07,7130.0,-76.63827,down,-4.816514,-11.89384,-26.769332,-22.608126,34.022556,248.185257,-324.823527,49850.0,63.335518,,,,13.663172,2016-04-20,3794,veteran,,missing_target_price,target_price_suspect,1,9,,
"data/markdown/smic/2016-05-09_Equity Research, 티씨케이.md",smic,company,archive,2016-04-30,2016-44-30,2016-05-09,KR,티씨케이,064760,KRX,Buy,buy,티씨케이,,,44400.0,,,2016-05-02,43800.0,2026-09-07,268500.0,513.013699,up,-3.652968,-15.86758,-20.6621,-19.977169,88.818565,253.63294,259.380759,348500.0,695.6621,,,,89.954338,2018-03-28,3782,veteran,,missing_target_price,,1,1,,
